code,country,year,start,event_name,crisis_category,hazard_type,displaced
PHL,Philippines,2021,2021-12-11,"Philippines, Palau, Viet Nam: Typhoon Rai (locally known as Odette) - 9 Regions (PHL), Countrywide (PLW), Quang Ngai, Quang Nam nd Phu Yen (VNM) - 11/12/2021",Weather related,Storm,3948000
VNM,Vietnam,2021,2021-12-11,"Philippines, Palau, Viet Nam: Typhoon Rai (locally known as Odette) - 9 Regions (PHL), Countrywide (PLW), Quang Ngai, Quang Nam nd Phu Yen (VNM) - 11/12/2021",Weather related,Storm,3700
IDN,Indonesia,2021,2021-01-01,Indonesia: Flood - East Java - 01/01/2021,Weather related,Flood,5200
IDN,Indonesia,2021,2021-01-01,Indonesia: Flood - West Kalimantan - 01/01/2021,Weather related,Flood,49000
IDN,Indonesia,2021,2021-01-01,Indonesia: Flood - South Kalimantan - 01/01/2021,Weather related,Flood,197000
IDN,Indonesia,2021,2021-01-01,Indonesia: Flood - Central Kalimantan - 01/01/2021,Weather related,Flood,13000
IDN,Indonesia,2021,2021-01-01,Indonesia: Flood - East Kalimantan - 01/01/2021,Weather related,Flood,1000
IDN,Indonesia,2021,2021-01-01,Indonesia: Flood - Riau - 01/01/2021,Weather related,Flood,920
IDN,Indonesia,2021,2021-01-01,Indonesia: Flood - Bengkulu - 01/01/2021,Weather related,Flood,2700
IDN,Indonesia,2021,2021-01-01,Indonesia: Flood - Special Capital Region of Jakarta - 01/01/2021,Weather related,Flood,7800
IDN,Indonesia,2021,2021-01-01,Indonesia: Flood - Jambi - 01/01/2021,Weather related,Flood,150
IDN,Indonesia,2021,2021-01-01,Indonesia: Flood - West Java - 01/01/2021,Weather related,Flood,138000
IDN,Indonesia,2021,2021-01-01,Indonesia: Flood - Central Java - 01/01/2021,Weather related,Flood,11000
IDN,Indonesia,2021,2021-01-01,Indonesia: Flood - Gorontalo - 01/01/2021,Weather related,Flood,380
IDN,Indonesia,2021,2021-01-01,Indonesia: Flood - West Sumatra - 01/01/2021,Weather related,Flood,1100
IDN,Indonesia,2021,2021-01-01,Indonesia: Flood - West Sulawesi - 01/01/2021,Weather related,Flood,670
IDN,Indonesia,2021,2021-01-01,Indonesia: Flood - South Sulawesi - 01/01/2021,Weather related,Flood,6500
IDN,Indonesia,2021,2021-01-01,Indonesia: Flood - Southeast Sulawesi - 01/01/2021,Weather related,Flood,330
IDN,Indonesia,2021,2021-01-01,Indonesia: Flood - West Nusa Tenggara - 01/01/2021,Weather related,Flood,9100
IDN,Indonesia,2021,2021-01-01,Indonesia: Flood - Aceh - 01/01/2021,Weather related,Flood,68000
BGD,Bangladesh,2021,2021-05-23,"India, Bangladesh: Tropical Cyclone Yaas - 23/05/2021",Weather related,Storm,18000
IND,India,2021,2021-05-23,"India, Bangladesh: Tropical Cyclone Yaas - 23/05/2021",Weather related,Storm,2225000
UKR,Ukraine,2021,2021-07-04,Ukraine: Flood - Crimea (Bakhchysarai region) - 04/07/2021,Weather related,Flood,160
UKR,Ukraine,2021,2021-07-22,Ukraine: Floods - Odesa and Zaporizhzhia Oblasts - 22/07/2021,Weather related,Flood,50
YEM,"Yemen, Rep.",2021,2021-01-25,"Yemen: Drought, Desertification, Heatwave - Hadramaut - 25/01//2021",Weather related,Drought,12
PRT,Portugal,2021,2021-12-30,Portugal: Storm - Açores (Ilha de São Miguel) - 30/12/2021,Weather related,Storm,14
AUT,Austria,2021,2021-08-15,Austria: Storm - Salzburg (Wald im Pinzgau) - 15/08/2021,Weather related,Storm,11
CAF,Central African Republic,2022,2022-04-01,CAR: Heavy Rains & Strong Winds - Vakaga - April 2022,Weather related,Storm,710
LKA,Sri Lanka,2022,2022-05-13,Sri Lanka: Flood - Sabaragamuwa (Rathnapura/Rathnapura) -13/05/2022,Weather related,Flood,210
LKA,Sri Lanka,2022,2022-05-16,Sri Lanka: Storm [monsoon]- Northern (Mulaitivu/Puthukuduiruppu) -16/05/2022,Weather related,Flood,3
LKA,Sri Lanka,2022,2022-05-24,Sri Lanka: Flood [monsoon] - North Western (Puttalam/Puttalam) - 24/05/2022,Weather related,Flood,420
LKA,Sri Lanka,2022,2022-05-31,Sri Lanka: Storm [monsoon] - Sabaragamuwa (Rathnapura/Rathnapura) - 31/05/2022,Weather related,Storm,61
RWA,Rwanda,2022,2022-04-01,Rwanda: Heavy Rains - Western Province - April 2022,Weather related,Storm,430
AFG,Afghanistan,2022,2022-01-04,Afghanistan: Flood - Hilmand (3 Districts) - 04/01/2022,Weather related,Flood,620
AFG,Afghanistan,2022,2022-01-18,Afghanistan: Storm - Badakhshan (Fayzabad) - 18/01/2022,Weather related,Storm,150
LKA,Sri Lanka,2022,2022-05-31,Sri Lanka: Storm [monsoon] - Western (Colombo/Jayawardhanapura) - 31/05/2022,Weather related,Storm,180
AFG,Afghanistan,2022,2022-01-29,Afghanistan: Storm - Balkh (Nahri Shahi) - 29/01/2022,Weather related,Storm,15
MYS,Malaysia,2022,2022-02-25,Malaysia: Flood - Pahang - 25/02/2022,Weather related,Flood,92
AFG,Afghanistan,2022,2022-01-05,Afghanistan: Flood - Nimroz (3 Districts) - 05/01/2022,Weather related,Flood,510
MYS,Malaysia,2022,2022-03-15,Malaysia: Flood - Perak - 15/03/2022,Weather related,Flood,14
AFG,Afghanistan,2022,2022-01-15,Afghanistan: Flood - Zabul (Qalat) - 15/01/2022,Weather related,Flood,190
AFG,Afghanistan,2022,2022-03-09,Afghanistan: Storm - Kunar (Asadabad) - 09/03/2022,Weather related,Storm,72
AFG,Afghanistan,2022,2022-01-07,Afghanistan: Storm - Nangarhar (6 Districts) - 07/01/2022,Weather related,Storm,140
AFG,Afghanistan,2022,2022-01-23,"Afghanistan: Storm - Laghman (Mehtarlam, Alingar) - 23/01/2022",Weather related,Storm,22
AFG,Afghanistan,2022,2022-01-09,Afghanistan: Winter Storm - Parwan (Chaharikar) - 09/01/2022,Weather related,Storm,74
IDN,Indonesia,2022,2022-03-01,Indonesia: Tornado - West Java (Bogor) - 01/03/2022,Weather related,Storm,4
AFG,Afghanistan,2022,2022-01-06,Afghanistan: Storm - Khost (3 Districts) - 06/01/2022,Weather related,Storm,74
AFG,Afghanistan,2022,2022-03-16,Afghanistan: Flood - Kunduz (Dashte Archi) - 16/03/2022,Weather related,Flood,32
AFG,Afghanistan,2022,2022-03-16,"Afghanistan: Flood - Sar-e-Pul (Sozma Qala,Sangcharak) - 16/03/2022",Weather related,Flood,110
AFG,Afghanistan,2022,2022-03-18,"Afghanistan: Flood - Nangarhar (Lal Por,Kama,Goshta) - 18/03/2022",Weather related,Flood,96
AFG,Afghanistan,2022,2022-03-24,"Afghanistan: Storm - Takhar (Warsaj,Farkhar) - 24/03/2022",Weather related,Storm,48
DEU,Germany,2022,2022-06-17,Germany: Wildfires - Brandenburg (Treuenbrietzen and Beelitz) - 17/06/2022,Weather related,Wildfire,620
IDN,Indonesia,2022,2022-02-08,Indonesia: Landslide - Central Java (Grobogan) - 08/02/2022,Weather related,Mass Movement,4
BDI,Burundi,2022,2022-03-01,Burundi: Strong Winds - Ngozi - March 2022,Weather related,Storm,95
BDI,Burundi,2022,2022-03-01,Burundi: Strong Winds - Bubanza - March 2022,Weather related,Storm,140
BDI,Burundi,2022,2022-03-01,Burundi: Torrential Rains - Bujumbura Mairie - March 2022,Weather related,Storm,200
BDI,Burundi,2022,2022-03-01,Burundi: Strong Winds - Cibitoke - March 2022,Weather related,Storm,210
BDI,Burundi,2022,2022-03-01,Burundi: Strong Winds - Rumonge - March 2022,Weather related,Storm,76
BDI,Burundi,2022,2022-03-01,Burundi: Torrential Rains - Rumonge - March 2022,Weather related,Storm,290
BDI,Burundi,2022,2022-03-01,Burundi: Torrential Rains - Ngozi - March 2022,Weather related,Storm,15
BDI,Burundi,2022,2022-03-01,Burundi: Torrential Rains - Cibitoke - March 2022,Weather related,Storm,180
BDI,Burundi,2022,2022-04-01,Burundi: Landslides - Bujumbura Mairie - April 2022,Weather related,Mass Movement,42
IDN,Indonesia,2022,2022-02-23,Indonesia: Tornado - West Java (Bogor) - 23/02/2022,Weather related,Storm,4
BDI,Burundi,2022,2022-04-01,Burundi: Torrential Rains - Muyinga - April 2022,Weather related,Storm,24
BDI,Burundi,2022,2022-04-01,Burundi: Hailstorms - Kirundo - April 2022,Weather related,Storm,12
BDI,Burundi,2022,2022-04-01,Burundi: Torrential Rains - Kayanza - April 2022,Weather related,Storm,17
BDI,Burundi,2022,2022-04-01,Burundi: Torrential Rains - Ngozi - April 2022,Weather related,Storm,15
BDI,Burundi,2022,2022-04-01,Burundi: Torrential Rains - Rumonge - April 2022,Weather related,Storm,32
BDI,Burundi,2022,2022-04-01,Burundi: Landslides - Rumonge - April 2022,Weather related,Mass Movement,39
BDI,Burundi,2022,2022-05-01,Burundi: Landslides - Rumonge - May 2022,Weather related,Mass Movement,270
BDI,Burundi,2022,2022-05-01,Burundi: Torrential Rains - Cibitoke - May 2022,Weather related,Storm,67
IDN,Indonesia,2022,2022-02-25,Indonesia: Tornado - West Java (Bogor) - 25/02/2022,Weather related,Storm,4
BDI,Burundi,2022,2022-04-01,Burundi: Strong Winds - Cibitoke - April 2022,Weather related,Storm,440
BDI,Burundi,2022,2022-04-01,Burundi: Torrential Rains - Cibitoke - April 2022,Weather related,Storm,100
CAN,Canada,2022,2022-05-10,Canada: Wildfire - Ontario (Shining Tree) - 10/05/2022,Weather related,Wildfire,100
CAN,Canada,2022,2022-06-13,Canada: Landslide - Quebec (Saguenay) - 13/06/2022,Weather related,Mass Movement,190
IDN,Indonesia,2022,2022-02-27,Indonesia: Tornado - West Java (Bogor) - 27/02/2022,Weather related,Storm,4
IDN,Indonesia,2022,2022-02-26,Indonesia: Tornado - Central Java (Kebumen) - 26/02/2022,Weather related,Storm,4
IDN,Indonesia,2022,2022-04-07,Indonesia: Tornado - Bangka Belitung Islands (Bangka Barat) - 07/04/2022,Weather related,Storm,4
CAN,Canada,2022,2022-04-30,"Canada: Flood - Manitoba (Dufferin, Montcalm, Morden, Morris, Richot) - 30/04/2022",Weather related,Flood,590
MYS,Malaysia,2022,2022-03-10,Malaysia: Flood - Johor - 10/03/2022,Weather related,Flood,200
MYS,Malaysia,2022,2022-03-10,Malaysia: Landslide - Kuala Lumpur - 10/03/2022,Weather related,Mass Movement,2
IDN,Indonesia,2022,2022-02-18,Indonesia: Landslide - West Java (Bogor) - 18/02/2022,Weather related,Mass Movement,62
IDN,Indonesia,2022,2022-02-02,Indonesia: Tornado - Yogyakarta (Sleman) - 02/02/2022,Weather related,Storm,8
IND,India,2022,2022-01-08,"India: Winter Storm - Jammu and Kashmir (Reasi, Rajouri) - 09/01/2022",Weather related,Storm,27
IND,India,2022,2022-01-15,India: Winter Storm - Himachal Pradesh - 15/01/2022,Weather related,Storm,9
NPL,Nepal,2022,2022-05-10,Nepal: Wildfire - Province No. 1 (Bhojpur/Pauwadungma) - 10/05/2022,Weather related,Wildfire,8
NPL,Nepal,2022,2022-05-16,Nepal: Thunderstorm - Province No. 1 (Sunsari/Dewanganj) - 16/05/2022,Weather related,Storm,4
NPL,Nepal,2022,2022-05-22,Nepal: Storm - Madhesh (Mahottari/Samsi) - 22/05/2022,Weather related,Storm,4
NPL,Nepal,2022,2022-05-27,Nepal: Storm - Province No. 1 (Okhaldhunga/Chishankhugadhi) - 27/05/2022,Weather related,Storm,4
NPL,Nepal,2022,2022-05-30,Nepal: Landslide - Province No. 1 (Solukhumbu/Mahakulung) - 30/05/2022,Weather related,Mass Movement,4
IDN,Indonesia,2022,2022-06-18,Indonesia: Flood - Maluku (Western Seram) - 18/06/2022,Weather related,Flood,45
IDN,Indonesia,2022,2022-06-15,Indonesia: Flood - North Maluku (Morortai Island) - 15/06/2022,Weather related,Flood,15
IDN,Indonesia,2022,2022-03-10,Indonesia: Tornado - South Sumatra (Ogan Komering Ilir) - 10/03/2022,Weather related,Storm,15
CHN,China,2022,2022-06-20,China: Riverine flood [Monsoon] - Zhejiang (Quzhou) - 20/06/2022,Weather related,Flood,53
CHN,China,2022,2022-06-17,"China: Flood [Monsoon] - Guizhou (Qiandongnan, Congjiang) - 17/06/2022",Weather related,Flood,6500
KOR,"Korea, Rep.",2022,2022-04-25,Korea: Landslide - Jeollanam-do - 25/04/2022,Weather related,Mass Movement,1
COD,"Congo, Dem. Rep.",2022,2022-02-01,DRC: Heavy Rains - Kongo-Central - February 2022,Weather related,Storm,260
MYS,Malaysia,2022,2022-02-26,Malaysia: Flood - Kelantan - 26/02/2022,Weather related,Flood,8800
IDN,Indonesia,2022,2022-05-17,Indonesia: Wet mass movement - Lampung (Tanggamus) - 17/05/2022,Weather related,Mass Movement,4
COD,"Congo, Dem. Rep.",2022,2022-01-01,DRC: Riverine Floods - South Kivu - January 2022,Weather related,Flood,530
CHN,China,2022,2022-06-19,China: Flood [Monsoon] - Anhui (Huangshan) - 19/06/2022,Weather related,Flood,400
IDN,Indonesia,2022,2022-03-01,Indonesia: Flood - Banten (Serang) - 01/03/2022,Weather related,Flood,78
IDN,Indonesia,2022,2022-03-03,Indonesia: Riverine flood - North Sulawesi (Manado) - 03/03/2022,Weather related,Flood,8
MYS,Malaysia,2022,2022-03-08,Malaysia: Flood - Kuala Lumpur - 08/03/2022,Weather related,Flood,590
IDN,Indonesia,2022,2022-06-15,Indonesia: Abrasion - North Sulawesi (South Minahasa) - 15/06/2022,Weather related,Mass Movement,390
MYS,Malaysia,2022,2022-03-08,Malaysia: Flood - Perak - 08/03/2022,Weather related,Flood,15
MYS,Malaysia,2022,2022-03-08,Malaysia: Flood - Selangor - 08/03/2022,Weather related,Flood,1100
MYS,Malaysia,2022,2022-03-08,Malaysia: Flood - Negeri Sembilan - 08/03/2022,Weather related,Flood,22
CAN,Canada,2022,2022-05-20,Canada: Flood - Quebec (Maniwaki) - 20/05/2022,Weather related,Flood,68
IDN,Indonesia,2022,2022-03-07,Indonesia: Tornado - South Sumatra (Ogan Ilir) - 07/03/2022,Weather related,Storm,27
IDN,Indonesia,2022,2022-03-02,Indonesia: Tornado - Central Java (Kebumen) - 02/03/2022,Weather related,Storm,4
CAN,Canada,2022,2022-02-17,Canada: Flood - Ontario (Brampton) - 17/02/2022,Weather related,Flood,240
CAN,Canada,2022,2022-05-21,Canada: Tornado - Ontario (Uxbridge) - 21/05/2022,Weather related,Storm,98
IDN,Indonesia,2022,2022-06-20,Indonesia: Riverine flood - South Sumatra (Ogan Komering Ulu) - 20/06/2022,Weather related,Flood,4
IDN,Indonesia,2022,2022-06-18,Indonesia: Flood - Southeast Sulawesi (Buton) - 18/06/2022,Weather related,Flood,31
CAN,Canada,2022,2022-05-23,Canada: Flood - Ontario (Grassy Narrows First Nation) - 23/05/2022,Weather related,Flood,100
PHL,Philippines,2022,2022-06-13,"Philippines: Whirlwind - Region VI (Pototan, Iloilo) - 13/06/2022",Weather related,Storm,97
PHL,Philippines,2022,2022-05-17,Philippines: Landslide - Region IX (Zamboanga City) - 17/05/2022,Weather related,Mass Movement,50
PHL,Philippines,2022,2022-05-27,Philippines: Flash flood - Region IX (Zamboanga City) - 27/05/2022,Weather related,Flood,35
PHL,Philippines,2022,2022-03-05,Philippines: Tornado - Region XII (South Cotabato) - 05/03/2022,Weather related,Storm,260
PHL,Philippines,2022,2022-03-08,Philippines: Tornado - BARMM (Sulu) - 08/03/2022,Weather related,Storm,180
IDN,Indonesia,2022,2022-06-22,Indonesia: Riverine flood - West Java (Bogor) - 22/06/2022,Weather related,Flood,20
CHN,China,2022,2022-06-20,China: Flood [Monsoon] - Inner Mongolia (Bayannur) - 20/06/2022,Weather related,Flood,160
IDN,Indonesia,2022,2022-06-22,Indonesia: Tornado - South Sulawesi (Luwu) - 22/06/2022,Weather related,Storm,19
ZAF,South Africa,2022,2022-04-20,South Africa: Floods - North West (7 villages) - 20/04/2022,Weather related,Flood,1000
PNG,Papua New Guinea,2022,2022-02-10,"Papua New Guinea: Landslide - Morobe Province (Bulolo District, Upper Nami) - 19/02/2022",Weather related,Mass Movement,1600
TZA,Tanzania,2022,2022-04-01,Tanzania: Heavy Rains - Mbeya and Songwe Regions - April 2022,Weather related,Storm,3600
IDN,Indonesia,2022,2022-01-11,Indonesia: Tornado - West Java (Bandung Barat) - 11/01/2022,Weather related,Storm,89
IDN,Indonesia,2022,2022-06-26,Indonesia: Landslide - Central Java (Kebumen) - 26/06/2022,Weather related,Mass Movement,10
IND,India,2022,2022-05-18,India: Flood - Arunachal Pradesh - 18/05/2022,Weather related,Flood,150
IDN,Indonesia,2022,2022-06-24,Indonesia: Flood - West Sulawesi (Majene) - 24/06/2022,Weather related,Flood,300
MYS,Malaysia,2022,2022-06-24,Malaysia: Flood - Selangor - 24/06/2022,Weather related,Flood,31
IND,India,2022,2022-05-18,India: Flood - Himachal Pradesh - 18/05/2022,Weather related,Flood,32
IND,India,2022,2022-05-18,India: Flood - Karnataka - 18/05/2022,Weather related,Flood,2300
IND,India,2022,2022-05-18,India: Flood - Kerala - 18/05/2022,Weather related,Flood,330
IDN,Indonesia,2022,2022-06-22,Indonesia: Landslide - West Java (Bogor) - 22/06/2022,Weather related,Mass Movement,180
IND,India,2022,2022-05-24,India: Flood - Nagaland- 24/05/2022,Weather related,Flood,110
IDN,Indonesia,2022,2022-06-23,Indonesia: Tornado - West Java (Bogor) - 23/06/2022,Weather related,Storm,4
IND,India,2022,2022-05-18,India: Flood - Tripura- 18/05/2022,Weather related,Flood,5
VNM,Vietnam,2022,2022-06-25,Viet Nam: Flood - Yen Bai (Van Chan)- 25/06/2022,Weather related,Flood,5
CHN,China,2022,2022-06-26,China: Flood [Monsoon] - Beijing - 26/06/2022,Weather related,Flood,5600
IDN,Indonesia,2022,2022-06-27,Indonesia: Flood - Central Sulawesi (Morowali) - 27/06/2022,Weather related,Flood,350
IDN,Indonesia,2022,2022-06-26,Indonesia: Landslide - Central Java (Pemalang) - 26/06/2022,Weather related,Mass Movement,77
UGA,Uganda,2022,2022-04-01,Uganda: Floods - Western Region - April - May 2022,Weather related,Flood,50
UGA,Uganda,2022,2022-04-01,Uganda: Floods - Eastern Region - April - May 2022,Weather related,Flood,10000
BGD,Bangladesh,2022,2022-06-14,"Bangladesh: Flood [monsoon] - Sylhet, Mymensingh  - 14/06/2022",Weather related,Flood,482000
USA,United States,2022,2022-06-21,USA: Wildfire (Clear Fire) - Alaska (Yukon/Koyukuk Census Area/Denali Borough) - 21/06/2022,Weather related,Wildfire,25
USA,United States,2022,2022-06-12,USA: Wildfire (Pipeline Fire) - Arizona (Coconino County) - 12/06/2022,Weather related,Wildfire,2500
AFG,Afghanistan,2022,2022-06-22,"Afghanistan: Earthquake - Khost, Paktika - 22/06/2022",Geophysical,Earthquake,118000
RWA,Rwanda,2022,2022-03-01,Rwanda: Heavy Rains - Countrywide - March 2022 ,Weather related,Storm,1500
RWA,Rwanda,2022,2022-01-01,Rwanda: Disasters - Countrywide - January 2022,Weather related,Flood,550
UGA,Uganda,2022,2022-04-01,Uganda: Landslides/Mudslides - Western Region - April 2022,Weather related,Mass Movement,22
USA,United States,2022,2022-06-10,"USA: Flood - Montana (Carbon, Park, Stillwater, Yellowstone counties) - 10/06/2022",Weather related,Flood,250
UGA,Uganda,2022,2022-05-01,Uganda: Floods - Central Region - May 2022,Weather related,Flood,200
TUR,Türkiye,2022,2022-06-26,Türkiye: Flood - Black Sea Region - 26/06/2022,Weather related,Flood,2800
CAN,Canada,2022,2022-05-10,Canada: Flood - Ontario (Kenora) - 10/05/2022,Weather related,Flood,770
PHL,Philippines,2022,2022-06-24,"Philippines: Whirlwind - Region VI (Pototan, Iloilo) - 24/06/2022",Weather related,Storm,26
IDN,Indonesia,2022,2022-06-28,Indonesia: Tornado - East Kalimantan (North Penajam Paser) - 28/06/2022,Weather related,Storm,8
CHN,China,2022,2022-06-27,China: Flood [Monsoon] - Yunnan (Lijiang) - 27/06/2022,Weather related,Flood,340
RUS,Russian Federation,2022,2022-05-10,Russia: Wildfire - Kurgan Region - 10/05/2022,Weather related,Wildfire,350
COD,"Congo, Dem. Rep.",2022,2022-02-01,DRC: Heavy Rains - South Kivu - February 2022,Weather related,Flood,9500
UGA,Uganda,2022,2022-02-01,Uganda: Heavy Storms/Hailstorms - Central Region - February 2022,Weather related,Storm,16
USA,United States,2022,2022-03-26,USA: Wildfire (NCAR Fire) - Colorado (Boulder County) - 26/03/2022	,Weather related,Wildfire,19000
SDN,Sudan,2022,2022-02-23,"Sudan: Fires caused by rising temperatures - North Kordofan, South Darfur - 06/03/2022",Weather related,Wildfire,1700
GHA,Ghana,2022,2022-04-03,Ghana: Coastal flood - Volta (Agavedzi) - 03/04/2022,Weather related,Flood,280
PRI,Puerto Rico,2022,2022-02-04,"Puerto Rico: Storm - Cataño, Dorado, Toa Baja, Vega Alta, Vega Baja - 04/02/2022",Weather related,Storm,300
RUS,Russian Federation,2022,2022-05-06,"Russia: Wildfire - Kurgan Region (Ketovsky, Belozersky) - 06/05/2022",Weather related,Wildfire,400
CHE,Switzerland,2022,2022-03-23,Switzerland: Wildfire - Ticino (Centovalli - Verdasio) - 23/03/2022	,Weather related,Wildfire,21
TZA,Tanzania,2022,2022-02-01,Tanzania: Heavy Rains - Rukwa - February 2022,Weather related,Storm,130
RUS,Russian Federation,2022,2022-04-27,Russia: Wildfire - Kurgan Region (Kurgan - SNT Niva) - 27/04/2022,Weather related,Wildfire,50
AGO,Angola,2022,2022-03-28,Angola: Storm - Cabinda - 28/03/2022,Weather related,Storm,96
ETH,Ethiopia,2022,2022-01-01,Ethiopia: Drought - Countrywide - 01/01/2022,Weather related,Drought,686000
SYR,Syrian Arab Republic,2022,2022-01-01,"Syria: Floods on IDP camps - Aleppo, Idlib - 01/01/2022",Weather related,Flood,5200
IDN,Indonesia,2022,2022-01-13,Indonesia: Tornado - Central Java (Jepara) - 13/01/2022,Weather related,Storm,10
ISL,Iceland,2022,2022-02-21,Iceland: Avalanche - Westfjords (Patreksfjörður) - 21/02/2022,Weather related,Mass Movement,28
IDN,Indonesia,2022,2022-03-28,Indonesia: Wildfire - West Java (Pangandaran) - 28/03/2022,Weather related,Wildfire,3
IDN,Indonesia,2022,2022-03-12,Indonesia: Riverine flood - Central Sulawesi (Sigi) - 12/03/2022,Weather related,Flood,4
